uid,catalog,number,species,scientificName,age,heightM,girthCm,canopyM,address,grade,lat,lng,coordinateQuality,sourcePage,sourceDocument
姑苏区-沧521,姑苏区,沧521,罗汉松,Podocarpus macrophyllus (Thunb.) Sweet,121,6.8,132,6,苏州图书馆,三级,31.309988,120.63322,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧522,姑苏区,沧522,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,141,9.3,95,7.4,苏州图书馆,三级,31.331992,120.621803,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧523,姑苏区,沧523,木樨,Osmanthus fragrans (Thunb.) Lour.,141,9.4,93,7.4,苏州图书馆,三级,31.33144,120.625022,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧524,姑苏区,沧524,银杏,Ginkgo biloba L.,221,18.3,289,10.7,苏州图书馆,三级,31.340421,120.612323,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧526,姑苏区,沧526,银杏,Ginkgo biloba L.,221,17.8,273,5.2,人民路39号,三级,31.336751,120.632442,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧527,姑苏区,沧527,银杏,Ginkgo biloba L.,141,14.8,192,4.7,苏州100医院,三级,31.317187,120.631511,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧528,姑苏区,沧528,银杏,Ginkgo biloba L.,141,13.6,182,7.2,苏州100医院,三级,31.323821,120.642702,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧529,姑苏区,沧529,白皮松,Pinus bungeana Zucc. ex Endl.,231,15.4,267,12.8,苏州100医院,三级,31.334275,120.642744,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧530,姑苏区,沧530,圆柏,Juniperus chinensis Roxb.,171,6.5,85,3,南门路94号,三级,31.312343,120.583509,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧531,姑苏区,沧531,圆柏,Juniperus chinensis Roxb.,191,6,79,4.5,南门路94号,三级,31.310964,120.583095,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧532,姑苏区,沧532,紫藤,Wisteria sinensis (Sims) Sweet,221,4,50,4.5,南门路94号,三级,31.290513,120.607508,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧534,姑苏区,沧534,木樨,Osmanthus fragrans (Thunb.) Lour.,391,7.5,98,8,南门路94号,二级,31.302483,120.597333,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧535,姑苏区,沧535,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,291,6,57,5,南门路94号,三级,31.323043,120.582218,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧537,姑苏区,沧537,银杏,Ginkgo biloba L.,121,19.2,204,9,苏州卫生学院（书院校区）,三级,31.315977,120.587363,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧538,姑苏区,沧538,紫藤,Wisteria sinensis (Sims) Sweet,641,6.2,82,8.7,书院巷103号,一级,31.306604,120.610665,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧539,姑苏区,沧539,紫藤,Wisteria sinensis (Sims) Sweet,296,3.8,173,7.3,侍其巷45号,三级,31.327932,120.619805,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧540,姑苏区,沧540,紫藤,Wisteria sinensis (Sims) Sweet,296,3.7,133,6.4,侍其巷45号,三级,31.310768,120.632958,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧541,姑苏区,沧541,紫藤,Wisteria sinensis (Sims) Sweet,241,3.8,94,5.9,侍其巷45号,三级,31.289465,120.603593,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧542,姑苏区,沧542,广玉兰,Magnolia grandiflora L.,141,18.7,327,12.7,侍其巷45号,三级,31.302709,120.647056,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧543,姑苏区,沧543,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,131,7,97,6.4,寿宁弄2号,三级,31.308145,120.655087,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧544,姑苏区,沧544,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,121,6.3,317,5.7,寿宁弄2号,三级,31.317741,120.604821,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧545,姑苏区,沧545,木樨,Osmanthus fragrans (Thunb.) Lour.,171,7.2,104,7.7,寿宁弄2号,三级,31.310161,120.651219,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧546,姑苏区,沧546,木樨,Osmanthus fragrans (Thunb.) Lour.,141,7.9,91,5,寿宁弄2号,三级,31.327071,120.609051,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧547,姑苏区,沧547,木樨,Osmanthus fragrans (Thunb.) Lour.,121,8.6,60,3.8,寿宁弄2号,三级,31.290118,120.599493,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧548,姑苏区,沧548,木樨,Osmanthus fragrans (Thunb.) Lour.,171,6.9,75,6.5,寿宁弄2-1号,三级,31.31363,120.62039,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧549,姑苏区,沧549,木樨,Osmanthus fragrans (Thunb.) Lour.,171,7.4,97,5.7,寿宁弄2-1号,三级,31.339768,120.603907,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧550,姑苏区,沧550,银杏,Ginkgo biloba L.,121,16.8,261,7.8,苏州市立医院本部,三级,31.293361,120.641978,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧553,姑苏区,沧553,二乔玉兰,Yulania × soulangeana (Soul.-Bod.) D. L. Fu,321,11.4,260,10.7,道前街170号,二级,31.301856,120.597244,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧555,姑苏区,沧555,木樨,Osmanthus fragrans (Thunb.) Lour.,121,9.3,79,6.7,道前街170号,三级,31.325366,120.592937,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧556,姑苏区,沧556,木樨,Osmanthus fragrans (Thunb.) Lour.,121,12.7,166,9.2,道前街170号,三级,31.299051,120.649691,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧557,姑苏区,沧557,木樨,Osmanthus fragrans (Thunb.) Lour.,121,9.4,79,6.6,道前街170号,三级,31.330588,120.645933,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧559,姑苏区,沧559,木樨,Osmanthus fragrans (Thunb.) Lour.,271,9.6,170,7.7,道前街170号,三级,31.31796,120.593571,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧560,姑苏区,沧560,木樨,Osmanthus fragrans (Thunb.) Lour.,141,7.3,66,7.4,道前街170号,三级,31.321076,120.601489,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧561,姑苏区,沧561,木樨,Osmanthus fragrans (Thunb.) Lour.,161,8.6,69,6.3,道前街170号,三级,31.30872,120.611189,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧562,姑苏区,沧562,紫藤,Wisteria sinensis (Sims) Sweet,141,3.3,69,5.4,道前街170号,三级,31.311628,120.61914,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧563,姑苏区,沧563,木樨,Osmanthus fragrans (Thunb.) Lour.,151,7.5,122,7.7,道前街170号,三级,31.308297,120.607991,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧565,姑苏区,沧565,罗汉松,Podocarpus macrophyllus (Thunb.) Sweet,151,9,151,7.4,南园宾馆,三级,31.313729,120.62001,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧566,姑苏区,沧566,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,151,9,104,5,南园宾馆,三级,31.317056,120.621295,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧567,姑苏区,沧567,木樨,Osmanthus fragrans (Thunb.) Lour.,321,7,222,8,南园宾馆,二级,31.304528,120.587071,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧569,姑苏区,沧569,白皮松,Pinus bungeana Zucc. ex Endl.,171,11,157,14,南园宾馆,三级,31.307914,120.611098,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧570,姑苏区,沧570,白皮松,Pinus bungeana Zucc. ex Endl.,181,8,119,5.3,南园宾馆,三级,31.310201,120.635698,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧571,姑苏区,沧571,白皮松,Pinus bungeana Zucc. ex Endl.,171,12,195,15,南园宾馆,三级,31.308433,120.641183,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧572,姑苏区,沧572,木樨,Osmanthus fragrans (Thunb.) Lour.,141,7,107,4.6,南园宾馆,三级,31.291997,120.591459,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧573,姑苏区,沧573,枸骨,Ilex cornuta Lindl. & Paxton,121,6.8,66,4,南园宾馆,三级,31.284631,120.611883,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧574,姑苏区,沧574,日本五针松,Pinus parviflora Siebold & Zucc.,121,10,79,6.5,南园宾馆,三级,31.333087,120.592381,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧575,姑苏区,沧575,龙柏,Juniperus chinensis 'Kaizuca',141,9,122,4.9,南园宾馆,三级,31.308707,120.612217,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧576,姑苏区,沧576,龙柏,Juniperus chinensis 'Kaizuca',121,8,113,5.7,南园宾馆,三级,31.293423,120.598294,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧577,姑苏区,沧577,龙柏,Juniperus chinensis 'Kaizuca',141,8.5,113,5.4,南园宾馆,三级,31.344411,120.629838,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧578,姑苏区,沧578,木樨,Osmanthus fragrans (Thunb.) Lour.,171,5,110,3.1,南园宾馆,三级,31.311977,120.604088,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧579,姑苏区,沧579,银杏,Ginkgo biloba L.,271,16,245,10.4,南园宾馆,三级,31.330036,120.611906,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧581,姑苏区,沧581,紫藤,Wisteria sinensis (Sims) Sweet,121,2.5,148,3,南园宾馆,三级,31.324492,120.600071,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧582,姑苏区,沧582,黄杨,Buxus sinica (Rehder & E. H. Wilson) M. Cheng,141,7,104,3.9,南园宾馆,三级,31.311454,120.62794,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧583,姑苏区,沧583,木樨,Osmanthus fragrans (Thunb.) Lour.,151,4.8,110,3.8,南园宾馆,三级,31.29094,120.644417,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧584,姑苏区,沧584,紫薇,Lagerstroemia indica L.,121,7,75,3.8,南园宾馆,三级,31.329312,120.600797,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧585,姑苏区,沧585,香樟,Camphora officinarum Nees,121,16,484,18,南园宾馆,三级,31.3346,120.646394,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧586,姑苏区,沧586,罗汉松,Podocarpus macrophyllus (Thunb.) Sweet,341,8,146,6,十全街686号,二级,31.311458,120.63769,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧587,姑苏区,沧587,榔榆,Ulmus parvifolia Jacq.,121,18,279,17,南林饭店,三级,31.296708,120.603077,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧588,姑苏区,沧588,朴树,Celtis sinensis Pers.,121,19,185,15,南林饭店,三级,31.314199,120.590156,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧589,姑苏区,沧589,木樨,Osmanthus fragrans (Thunb.) Lour.,321,6,122,5.9,南林饭店,二级,31.286417,120.626023,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧590,姑苏区,沧590,木樨,Osmanthus fragrans (Thunb.) Lour.,321,7.5,142,5.9,南林饭店,二级,31.327377,120.584279,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧591,姑苏区,沧591,木樨,Osmanthus fragrans (Thunb.) Lour.,141,7.1,113,6,吏舍弄10号,三级,31.2945,120.589727,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧592,姑苏区,沧592,木樨,Osmanthus fragrans (Thunb.) Lour.,201,5.7,132,5.2,吏舍弄10号,三级,31.321195,120.607058,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧594,姑苏区,沧594,鸡爪槭,Acer palmatum Thunb.,121,9.1,171,7,西二路1号,三级,31.298931,120.632427,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧597,姑苏区,沧597,朴树,Celtis sinensis Pers.,151,12.3,245,10.6,新市路3号,三级,31.308003,120.652347,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
姑苏区-沧598,姑苏区,沧598,银杏,Ginkgo biloba L.,161,18.8,503,8.9,田家炳中学,三级,31.315043,120.609379,地区级示意,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098.shtml,https://ylj.suzhou.gov.cn/szsylj/zygk/202502/c39761b4712441d9af389bf1cf5b1098/files/25574bf72502405aa8e3fff2c781aedf.docx
